algos,0,1,2,3,4,5,6,7
RF,0.758,0.769,0.797,0.83,0.8545,0.87,0.884,0.894
resnet,0.7025,0.807,0.866,0.9025,0.9365,0.949,0.9705,0.978
simpleCNN,0.703,0.778,0.8045,0.8535,0.8975,0.9155,0.9405,0.941
2layercnn,0.5415,0.525,0.709,0.739,0.7385,0.8275,0.931,0.947
5layercnn,0.746,0.755,0.8905,0.9325,0.9615,0.9655,0.966,0.9755
