algos,0,1,2,3,4,5,6,7
RF,0.7685,0.825,0.851,0.865,0.8685,0.888,0.893,0.897
resnet,0.747,0.819,0.8705,0.9135,0.9305,0.949,0.958,0.971
simpleCNN,0.7195,0.7635,0.8075,0.837,0.8655,0.886,0.902,0.917
2layercnn,0.5,0.6325,0.7265,0.7465,0.7885,0.8265,0.8695,0.9075
5layercnn,0.797,0.8205,0.8645,0.9155,0.9205,0.9305,0.9415,0.963
