algos,0,1,2,3,4,5,6,7
RF,0.6205,0.6445,0.669,0.682,0.688,0.7085,0.7165,0.731
resnet,0.557,0.6135,0.6705,0.727,0.794,0.85,0.879,0.9065
simpleCNN,0.6285,0.6095,0.6195,0.662,0.6955,0.74,0.7535,0.751
2layercnn,0.503,0.5325,0.503,0.6125,0.6115,0.638,0.704,0.76
5layercnn,0.617,0.638,0.686,0.722,0.774,0.837,0.8385,0.881
