algos,0,1,2,3,4,5,6,7
RF,0.643,0.728,0.757,0.7725,0.7745,0.7875,0.8075,0.817
resnet,0.652,0.714,0.8115,0.837,0.8695,0.8975,0.912,0.9245
simpleCNN,0.592,0.638,0.639,0.7045,0.75,0.8015,0.819,0.839
2layercnn,0.4815,0.485,0.505,0.55,0.5805,0.7315,0.793,0.807
5layercnn,0.688,0.716,0.731,0.806,0.836,0.856,0.8835,0.882
