algos,0,1,2,3,4,5,6,7
RF,0.696,0.6865,0.718,0.7365,0.7455,0.7685,0.7735,0.79
resnet,0.642,0.728,0.761,0.8015,0.8175,0.8395,0.8655,0.8905
simpleCNN,0.5815,0.6215,0.6405,0.7015,0.7495,0.765,0.791,0.813
2layercnn,0.557,0.501,0.5,0.5835,0.634,0.6965,0.7475,0.7875
5layercnn,0.5925,0.668,0.716,0.763,0.7985,0.8145,0.8295,0.867
