algos,0,1,2,3,4,5,6,7
RF,0.598,0.588,0.629,0.6325,0.6525,0.6625,0.6805,0.691
resnet,0.635,0.7005,0.707,0.7655,0.7965,0.81,0.85,0.8945
simpleCNN,0.578,0.569,0.599,0.6195,0.6045,0.66,0.685,0.7275
2layercnn,0.534,0.516,0.5205,0.5,0.514,0.5335,0.6315,0.641
5layercnn,0.5745,0.586,0.6725,0.6975,0.7385,0.7645,0.818,0.848
