algos,0,1,2,3,4,5,6,7
RF,0.8415,0.8605,0.8775,0.883,0.8995,0.905,0.911,0.9165
resnet,0.8055,0.877,0.9165,0.94,0.947,0.9525,0.9685,0.9755
simpleCNN,0.7765,0.8095,0.8735,0.883,0.9055,0.916,0.9255,0.947
2layercnn,0.504,0.6835,0.7615,0.8635,0.8785,0.8975,0.9125,0.934
5layercnn,0.857,0.8725,0.903,0.9095,0.9135,0.948,0.9465,0.964
