algos,0,1,2,3,4,5,6,7
RF,0.7475,0.7405,0.7655,0.7985,0.8065,0.835,0.8275,0.8435
resnet,0.642,0.7155,0.806,0.834,0.867,0.8845,0.9135,0.922
simpleCNN,0.7265,0.702,0.7545,0.7745,0.72,0.833,0.844,0.8555
2layercnn,0.614,0.5,0.5445,0.6935,0.7795,0.7925,0.809,0.8375
5layercnn,0.7505,0.781,0.7985,0.842,0.8445,0.871,0.89,0.893
