algos,0,1,2,3,4,5,6,7
RF,0.768,0.7855,0.8225,0.853,0.875,0.879,0.886,0.8975
resnet,0.7175,0.8195,0.865,0.9005,0.9375,0.9565,0.9725,0.9795
simpleCNN,0.671,0.743,0.779,0.834,0.8785,0.8865,0.9245,0.9315
2layercnn,0.485,0.51,0.578,0.6045,0.753,0.793,0.9,0.9125
5layercnn,0.761,0.82,0.891,0.918,0.9295,0.9415,0.958,0.9685
