algos,0,1,2,3,4,5,6,7
RF,0.8085,0.8175,0.827,0.8345,0.854,0.8685,0.8705,0.879
resnet,0.8045,0.844,0.8955,0.9265,0.9315,0.9475,0.9565,0.961
simpleCNN,0.81,0.7715,0.8235,0.8655,0.8835,0.881,0.915,0.92
2layercnn,0.5,0.579,0.742,0.741,0.8375,0.844,0.8875,0.91
5layercnn,0.837,0.8265,0.8245,0.909,0.8985,0.935,0.945,0.95
