algos,0,1,2,3,4,5,6,7
RF,0.763,0.765,0.786,0.821,0.845,0.8575,0.8735,0.8795
resnet,0.6955,0.7745,0.8325,0.883,0.9255,0.9425,0.957,0.9705
simpleCNN,0.6765,0.7365,0.786,0.832,0.8625,0.9135,0.917,0.9305
2layercnn,0.4885,0.5,0.7145,0.7435,0.7655,0.8265,0.927,0.935
5layercnn,0.736,0.7455,0.887,0.912,0.93,0.956,0.959,0.9655
