algos,0,1,2,3,4,5,6,7
RF,0.795,0.8245,0.838,0.88,0.8825,0.903,0.9115,0.9095
resnet,0.8095,0.842,0.901,0.939,0.9425,0.961,0.9765,0.9785
simpleCNN,0.69,0.7565,0.813,0.859,0.896,0.917,0.938,0.951
2layercnn,0.3965,0.6405,0.5565,0.7275,0.8125,0.8955,0.9385,0.954
5layercnn,0.8085,0.848,0.8995,0.9365,0.9505,0.956,0.9635,0.9805
