algos,0,1,2,3,4,5,6,7
RF,0.656,0.698,0.705,0.743,0.7625,0.776,0.8055,0.8075
resnet,0.6425,0.7035,0.7535,0.7895,0.839,0.8635,0.8935,0.9065
simpleCNN,0.5965,0.649,0.685,0.732,0.7605,0.796,0.8095,0.8325
2layercnn,0.509,0.5285,0.586,0.6395,0.6825,0.694,0.706,0.8
5layercnn,0.6485,0.6785,0.7355,0.743,0.81,0.8445,0.8685,0.9035
