algos,0,1,2,3,4,5,6,7
RF,0.7945,0.81,0.836,0.8575,0.873,0.885,0.898,0.907
resnet,0.769,0.8355,0.8705,0.9275,0.939,0.9605,0.9745,0.9815
simpleCNN,0.7355,0.7525,0.7975,0.848,0.8535,0.894,0.9155,0.947
2layercnn,0.604,0.5,0.611,0.7615,0.7825,0.876,0.9145,0.954
5layercnn,0.836,0.868,0.841,0.9355,0.95,0.962,0.9595,0.981
