algos,0,1,2,3,4,5,6,7
RF,0.7755,0.8055,0.8305,0.8415,0.836,0.853,0.861,0.875
resnet,0.775,0.8075,0.856,0.8905,0.914,0.918,0.954,0.959
simpleCNN,0.7395,0.773,0.81,0.838,0.864,0.88,0.8795,0.9015
2layercnn,0.284,0.5135,0.503,0.7755,0.8255,0.831,0.8655,0.894
5layercnn,0.7785,0.8325,0.86,0.848,0.886,0.909,0.928,0.9335
