algos,0,1,2,3,4,5,6,7
RF,0.807,0.8265,0.842,0.8395,0.8555,0.8575,0.8705,0.875
resnet,0.763,0.8145,0.8585,0.8835,0.9095,0.934,0.9415,0.9575
simpleCNN,0.775,0.784,0.7925,0.84,0.845,0.8495,0.876,0.895
2layercnn,0.5,0.7235,0.5095,0.806,0.8325,0.841,0.8245,0.8845
5layercnn,0.8465,0.8415,0.873,0.889,0.9095,0.915,0.9245,0.9435
