algos,0,1,2,3,4,5,6,7
RF,0.6515,0.6985,0.724,0.728,0.743,0.768,0.778,0.782
resnet,0.675,0.742,0.7785,0.8085,0.825,0.841,0.8855,0.906
simpleCNN,0.605,0.661,0.699,0.713,0.716,0.7765,0.8025,0.826
2layercnn,0.523,0.5,0.563,0.637,0.674,0.75,0.753,0.831
5layercnn,0.582,0.7255,0.6295,0.812,0.8135,0.7795,0.8065,0.8815
