algos,0,1,2,3,4,5,6,7
RF,0.3182,0.3286,0.4296,0.5174,0.5396,0.5878,0.6178,0.6464
resnet,0.2172,0.206,0.2616,0.514,0.6436,0.7476,0.8042,0.8558
simpleCNN,0.2246,0.233,0.3082,0.4184,0.4922,0.5906,0.659,0.7106
2layercnn,0.2176,0.1814,0.2,0.2742,0.336,0.4808,0.5658,0.694
5layercnn,0.2066,0.2298,0.3014,0.4878,0.6084,0.713,0.7486,0.8392
