algos,0,1,2,3,4,5,6,7
RF,0.36,0.44675,0.5045,0.547,0.601,0.64075,0.6715,0.68525
resnet,0.227,0.2585,0.35425,0.53475,0.68525,0.75775,0.8295,0.86025
simpleCNN,0.2135,0.28725,0.30725,0.474,0.56475,0.6385,0.70675,0.741
2layercnn,0.2525,0.30425,0.2235,0.24975,0.42425,0.50375,0.61875,0.72425
5layercnn,0.25125,0.292,0.363,0.5535,0.67075,0.73075,0.77425,0.8285
