algos,0,1,2,3,4,5,6,7
RF,0.3168,0.3314,0.3932,0.5136,0.5642,0.6002,0.6322,0.6572
resnet,0.2016,0.2028,0.277,0.4838,0.6056,0.708,0.7958,0.8524
simpleCNN,0.1764,0.1894,0.29,0.3932,0.5114,0.5812,0.6606,0.7056
2layercnn,0.2174,0.2102,0.2086,0.2428,0.44,0.4208,0.5446,0.6766
5layercnn,0.1714,0.188,0.3,0.507,0.555,0.6728,0.7436,0.8254
