algos,0,1,2,3,4,5,6,7
RF,0.3745,0.42225,0.50875,0.558,0.627,0.646,0.685,0.71275
resnet,0.24575,0.2695,0.309,0.5565,0.6925,0.76125,0.8225,0.874
simpleCNN,0.27775,0.16625,0.35125,0.4925,0.573,0.6615,0.718,0.7405
2layercnn,0.2305,0.33575,0.25575,0.25825,0.46475,0.51725,0.6285,0.74975
5layercnn,0.275,0.28675,0.38375,0.55875,0.6775,0.75675,0.80925,0.8255
