algos,0,1,2,3,4,5,6,7
RF,0.312,0.3278,0.3594,0.4622,0.4908,0.5448,0.569,0.5994
resnet,0.1804,0.184,0.3062,0.4618,0.5966,0.6886,0.7488,0.83
simpleCNN,0.2146,0.2076,0.2878,0.4334,0.4772,0.5384,0.5992,0.6486
2layercnn,0.2396,0.2032,0.2,0.3182,0.3326,0.4014,0.5134,0.6314
5layercnn,0.213,0.1648,0.2908,0.4676,0.5662,0.6358,0.678,0.7938
