algos,0,1,2,3,4,5,6,7
RF,0.3098,0.3534,0.4228,0.471,0.489,0.5486,0.5806,0.6094
resnet,0.22,0.2104,0.2848,0.4378,0.5784,0.66,0.755,0.806
simpleCNN,0.2354,0.2254,0.2512,0.3788,0.4804,0.5524,0.611,0.6488
2layercnn,0.1728,0.2016,0.222,0.2988,0.296,0.4374,0.5026,0.6448
5layercnn,0.178,0.1836,0.2744,0.4282,0.5562,0.6316,0.7118,0.7428
