algos,0,1,2,3,4,5,6,7
RF,0.2944,0.3484,0.4544,0.4824,0.5526,0.5838,0.611,0.6412
resnet,0.2408,0.2106,0.284,0.4864,0.6118,0.7064,0.7934,0.8482
simpleCNN,0.1866,0.236,0.2814,0.4488,0.529,0.5806,0.6568,0.6974
2layercnn,0.199,0.1954,0.2416,0.2942,0.3844,0.452,0.5596,0.6722
5layercnn,0.1874,0.2088,0.2294,0.5282,0.5996,0.6608,0.7602,0.8182
