algos,0,1,2,3,4,5,6,7
RF,0.244,0.445,0.4895,0.5705,0.588,0.6155,0.66275,0.68575
resnet,0.3065,0.2465,0.29275,0.53075,0.6065,0.7175,0.78525,0.84775
simpleCNN,0.22675,0.2855,0.36075,0.515,0.56,0.61675,0.6615,0.72875
2layercnn,0.2535,0.26175,0.25025,0.377,0.441,0.51675,0.60775,0.691
5layercnn,0.24425,0.28175,0.4075,0.53825,0.621,0.70525,0.74875,0.82925
