algos,0,1,2,3,4,5,6,7
RF,0.4105,0.4215,0.526,0.54475,0.614,0.6555,0.68475,0.70475
resnet,0.24575,0.2075,0.35525,0.53825,0.664,0.74875,0.83175,0.8905
simpleCNN,0.2285,0.22925,0.36925,0.5355,0.5855,0.64925,0.71675,0.76375
2layercnn,0.25,0.2555,0.249,0.34325,0.3585,0.5265,0.6275,0.73775
5layercnn,0.24975,0.23625,0.30875,0.5455,0.64475,0.7565,0.82325,0.87625
