algos,0,1,2,3,4,5,6,7
RF,0.37025,0.41625,0.458,0.534,0.58575,0.61625,0.6495,0.67125
resnet,0.27375,0.25125,0.3445,0.51075,0.62275,0.7235,0.80575,0.86325
simpleCNN,0.242,0.28425,0.41225,0.466,0.5615,0.61425,0.68625,0.733
2layercnn,0.209,0.247,0.25825,0.35725,0.47075,0.49175,0.59025,0.696
5layercnn,0.2155,0.22075,0.34375,0.53675,0.60825,0.6925,0.77025,0.83025
