algos,0,1,2,3,4,5,6,7
RF,0.3805,0.414,0.4535,0.5165,0.576,0.604,0.63625,0.656
resnet,0.2485,0.2255,0.34675,0.55025,0.6605,0.7355,0.7935,0.85125
simpleCNN,0.2415,0.31325,0.33275,0.476,0.53875,0.60725,0.6505,0.7195
2layercnn,0.2805,0.255,0.2305,0.32875,0.32575,0.47575,0.5535,0.6635
5layercnn,0.28525,0.31925,0.34,0.561,0.59975,0.6615,0.74875,0.8085
