algos,0,1,2,3,4,5,6,7
RF,0.34475,0.4615,0.54975,0.569,0.6145,0.6485,0.67725,0.70075
resnet,0.2585,0.24575,0.414,0.59375,0.701,0.7835,0.811,0.8715
simpleCNN,0.2665,0.2495,0.395,0.4775,0.569,0.66,0.7125,0.75925
2layercnn,0.23425,0.22475,0.25025,0.379,0.3685,0.5195,0.6555,0.743
5layercnn,0.259,0.22975,0.34675,0.567,0.68525,0.73375,0.8025,0.8435
