algos,0,1,2,3,4,5,6,7
RF,0.2132,0.2466,0.4084,0.4716,0.5138,0.5724,0.5866,0.6172
resnet,0.1948,0.1866,0.238,0.4568,0.5804,0.687,0.7798,0.8518
simpleCNN,0.1992,0.1436,0.2932,0.4204,0.5128,0.5818,0.646,0.688
2layercnn,0.2244,0.2128,0.2242,0.2818,0.3154,0.4338,0.5454,0.6808
5layercnn,0.2058,0.1796,0.254,0.455,0.5986,0.6784,0.7354,0.8114
