algos,0,1,2,3,4,5,6,7
RF,0.2678,0.368,0.392,0.4892,0.5214,0.5558,0.5802,0.6082
resnet,0.1916,0.206,0.294,0.4578,0.573,0.6612,0.7626,0.8224
simpleCNN,0.2366,0.2034,0.2856,0.3784,0.4646,0.5058,0.5866,0.6554
2layercnn,0.212,0.2022,0.2002,0.2376,0.2708,0.4184,0.5072,0.6378
5layercnn,0.19,0.1928,0.2422,0.459,0.5504,0.636,0.664,0.7764
