algos,0,1,2,3,4,5,6,7
RF,0.3375,0.3705,0.47725,0.49375,0.522,0.56875,0.595,0.6205
resnet,0.2345,0.248,0.33525,0.474,0.61,0.695,0.74525,0.819
simpleCNN,0.243,0.31025,0.367,0.4205,0.5115,0.561,0.62375,0.65475
2layercnn,0.282,0.2505,0.2325,0.28025,0.335,0.397,0.5455,0.607
5layercnn,0.266,0.271,0.3465,0.48275,0.57475,0.59825,0.6905,0.74075
