algos,0,1,2,3,4,5,6,7
RF,0.2598,0.3164,0.429,0.4622,0.5144,0.5486,0.5864,0.5966
resnet,0.1928,0.2178,0.3018,0.4858,0.586,0.6752,0.7408,0.7846
simpleCNN,0.2786,0.2076,0.3122,0.4098,0.4764,0.5468,0.5998,0.6346
2layercnn,0.132,0.18,0.2126,0.2048,0.3126,0.3908,0.54,0.6286
5layercnn,0.1864,0.1896,0.327,0.46,0.5514,0.6428,0.699,0.7336
