algos,0,1,2,3,4,5,6,7
RF,0.3338,0.37,0.443,0.471,0.5434,0.563,0.596,0.6294
resnet,0.204,0.191,0.273,0.4664,0.6244,0.7114,0.7904,0.8354
simpleCNN,0.176,0.1932,0.2734,0.4462,0.5262,0.5682,0.6384,0.6842
2layercnn,0.2008,0.196,0.2134,0.2812,0.379,0.4816,0.5542,0.6682
5layercnn,0.2288,0.2006,0.2686,0.4936,0.5912,0.6744,0.7452,0.8042
