algos,0,1,2,3,4,5,6,7
RF,0.29275,0.3845,0.4325,0.48975,0.54925,0.57,0.5955,0.62525
resnet,0.24925,0.2675,0.32775,0.45625,0.5845,0.66675,0.76125,0.81825
simpleCNN,0.2535,0.21975,0.32775,0.4175,0.5215,0.56375,0.6135,0.6725
2layercnn,0.25,0.2485,0.27325,0.42025,0.40825,0.49275,0.55525,0.60775
5layercnn,0.2165,0.28125,0.36075,0.493,0.558,0.64025,0.67725,0.79325
