algos,0,1,2,3,4,5,6,7
RF,0.362,0.43075,0.51775,0.572,0.59625,0.6295,0.65175,0.67775
resnet,0.235,0.271,0.33125,0.55375,0.684,0.74775,0.80375,0.8545
simpleCNN,0.27325,0.2725,0.32925,0.526,0.59225,0.628,0.6915,0.72225
2layercnn,0.30275,0.2225,0.247,0.39275,0.3505,0.522,0.60075,0.716
5layercnn,0.2495,0.198,0.4045,0.563,0.61,0.709,0.75675,0.8115
