algos,0,1,2,3,4,5,6,7
RF,0.31325,0.44,0.468,0.504,0.57225,0.59125,0.619,0.65825
resnet,0.2555,0.29325,0.337,0.5385,0.64475,0.724,0.78625,0.837
simpleCNN,0.2435,0.178,0.36825,0.40725,0.54425,0.6035,0.653,0.699
2layercnn,0.279,0.23825,0.296,0.273,0.3725,0.52175,0.57275,0.6615
5layercnn,0.25375,0.226,0.37375,0.49525,0.62825,0.68575,0.729,0.79575
