algos,0,1,2,3,4,5,6,7
RF,0.2558,0.308,0.3644,0.421,0.4936,0.5172,0.5524,0.575
resnet,0.2092,0.2216,0.2588,0.4262,0.5462,0.6414,0.723,0.7674
simpleCNN,0.203,0.1776,0.2702,0.381,0.4376,0.5204,0.6004,0.6264
2layercnn,0.1962,0.2068,0.2054,0.2836,0.3226,0.3766,0.5022,0.5962
5layercnn,0.2066,0.193,0.2868,0.4412,0.534,0.6174,0.6466,0.7046
