algos,0,1,2,3,4,5,6,7
RF,0.2656,0.3496,0.4114,0.4626,0.5274,0.568,0.6146,0.6402
resnet,0.2148,0.1812,0.27,0.451,0.596,0.6894,0.7824,0.8464
simpleCNN,0.2104,0.201,0.3084,0.4236,0.5178,0.5838,0.6552,0.693
2layercnn,0.2334,0.1544,0.2032,0.2374,0.4006,0.4638,0.5502,0.6756
5layercnn,0.1938,0.2372,0.3058,0.4668,0.6126,0.6564,0.746,0.8178
