algos,0,1,2,3,4,5,6,7
RF,0.36425,0.4205,0.5105,0.54425,0.6175,0.654,0.674,0.71025
resnet,0.225,0.24825,0.3495,0.51825,0.67575,0.76775,0.836,0.891
simpleCNN,0.168,0.2725,0.32875,0.4905,0.564,0.66,0.735,0.77275
2layercnn,0.29425,0.25875,0.25475,0.25625,0.446,0.5295,0.638,0.74475
5layercnn,0.3,0.251,0.31525,0.54825,0.664,0.74475,0.807,0.86925
