algos,0,1,2,3,4,5,6,7
RF,0.36225,0.4455,0.452,0.52175,0.55975,0.59725,0.629,0.65325
resnet,0.2635,0.25025,0.37775,0.544,0.6355,0.72475,0.79875,0.84
simpleCNN,0.259,0.20075,0.40375,0.50175,0.53425,0.59175,0.64625,0.68525
2layercnn,0.2365,0.2555,0.25925,0.3385,0.39075,0.5,0.56,0.67775
5layercnn,0.22675,0.217,0.34825,0.55175,0.61,0.67325,0.708,0.80425
