algos,0,1,2,3,4,5,6,7
RF,0.32775,0.40775,0.45575,0.532,0.5855,0.6235,0.64925,0.66725
resnet,0.218,0.268,0.32975,0.53725,0.635,0.74075,0.819,0.862
simpleCNN,0.3135,0.31175,0.3885,0.49125,0.555,0.625,0.692,0.72125
2layercnn,0.249,0.24725,0.254,0.265,0.43125,0.54225,0.618,0.69225
5layercnn,0.245,0.23075,0.3525,0.51925,0.645,0.7055,0.76225,0.8555
