algos,0,1,2,3,4,5,6,7
RF,0.2146,0.2914,0.4428,0.4716,0.5314,0.5656,0.6,0.6256
resnet,0.2006,0.1948,0.2706,0.4596,0.6072,0.69,0.7826,0.8316
simpleCNN,0.2124,0.2022,0.245,0.414,0.5082,0.5704,0.6334,0.6834
2layercnn,0.174,0.1642,0.1942,0.2008,0.3162,0.4652,0.5656,0.6624
5layercnn,0.2028,0.1902,0.2802,0.5168,0.5868,0.6522,0.7276,0.802
