algos,0,1,2,3,4,5,6,7
RF,0.2388,0.3038,0.459,0.4924,0.5304,0.5946,0.611,0.6568
resnet,0.2238,0.1942,0.3074,0.4896,0.6164,0.7184,0.7902,0.8598
simpleCNN,0.2226,0.2344,0.2756,0.4396,0.5202,0.5516,0.6448,0.6872
2layercnn,0.1958,0.1844,0.248,0.2344,0.3092,0.4538,0.594,0.6554
5layercnn,0.2196,0.2044,0.3212,0.497,0.6158,0.6654,0.769,0.8194
