algos,0,1,2,3,4,5,6,7
RF,0.2716,0.3486,0.4172,0.4638,0.5076,0.5612,0.589,0.6102
resnet,0.1802,0.1748,0.315,0.5008,0.6182,0.6908,0.7618,0.812
simpleCNN,0.2012,0.1986,0.264,0.393,0.4884,0.5446,0.629,0.678
2layercnn,0.1942,0.1872,0.202,0.2142,0.321,0.4374,0.5396,0.6302
5layercnn,0.1702,0.2028,0.2908,0.4852,0.5818,0.687,0.7244,0.7736
