algos,0,1,2,3,4,5,6,7
RF,0.3025,0.3075,0.417,0.45,0.4955,0.541,0.559,0.5875
resnet,0.25975,0.25275,0.318,0.47425,0.5715,0.6365,0.7005,0.75325
simpleCNN,0.25475,0.24175,0.36,0.43475,0.4735,0.54025,0.57825,0.606
2layercnn,0.30425,0.233,0.272,0.27875,0.376,0.44775,0.5385,0.599
5layercnn,0.24375,0.2305,0.383,0.44325,0.5425,0.59175,0.647,0.70125
