algos,0,1,2,3,4,5,6,7
RF,0.2714,0.3632,0.4102,0.4514,0.5106,0.5546,0.592,0.6236
resnet,0.1926,0.1708,0.2782,0.4352,0.5666,0.6872,0.7752,0.8468
simpleCNN,0.1806,0.1974,0.2718,0.4154,0.4834,0.5558,0.6374,0.679
2layercnn,0.2236,0.2002,0.192,0.3266,0.3304,0.4234,0.5202,0.663
5layercnn,0.1998,0.2042,0.3546,0.4472,0.5534,0.6404,0.7146,0.7872
