algos,0,1,2,3,4,5,6,7
RF,0.3268,0.3482,0.4326,0.4962,0.5404,0.5724,0.625,0.6456
resnet,0.1816,0.1906,0.282,0.459,0.5914,0.6982,0.7866,0.8426
simpleCNN,0.2266,0.1812,0.2918,0.412,0.5056,0.5708,0.6506,0.678
2layercnn,0.233,0.2182,0.1862,0.2832,0.3242,0.465,0.5666,0.6802
5layercnn,0.1542,0.1992,0.235,0.4558,0.568,0.6826,0.7466,0.8108
