algos,0,1,2,3,4,5,6,7
RF,0.2854,0.3686,0.4594,0.512,0.5432,0.5762,0.6046,0.6424
resnet,0.1908,0.2066,0.269,0.467,0.6146,0.7144,0.8002,0.8522
simpleCNN,0.2468,0.1718,0.2712,0.4204,0.5106,0.5734,0.629,0.678
2layercnn,0.2356,0.1768,0.196,0.2542,0.3754,0.4978,0.5624,0.6706
5layercnn,0.2168,0.1486,0.2754,0.4316,0.5914,0.6542,0.7612,0.8162
