algos,0,1,2,3,4,5,6,7
RF,0.2996,0.298,0.4064,0.449,0.492,0.5346,0.5626,0.5896
resnet,0.2288,0.2142,0.2854,0.4404,0.5726,0.6712,0.744,0.7958
simpleCNN,0.2264,0.1656,0.2954,0.3634,0.4454,0.5274,0.603,0.6422
2layercnn,0.1782,0.2162,0.2226,0.2322,0.2952,0.4304,0.5036,0.6044
5layercnn,0.189,0.188,0.302,0.4792,0.5358,0.6444,0.6914,0.7174
