algos,0,1,2,3,4,5,6,7
RF,0.693,0.7245,0.7815,0.8295,0.85,0.868,0.88,0.8855
resnet,0.4905,0.5215,0.6065,0.794,0.8585,0.923,0.948,0.962
simpleCNN,0.6105,0.528,0.717,0.7885,0.817,0.8495,0.898,0.9185
2layercnn,0.563,0.5,0.5055,0.687,0.707,0.814,0.8475,0.892
5layercnn,0.46,0.5375,0.7485,0.814,0.8855,0.896,0.926,0.9595
