algos,0,1,2,3,4,5,6,7
RF,0.3032,0.3328,0.41,0.4734,0.5402,0.5618,0.602,0.6312
resnet,0.1862,0.2028,0.2472,0.4622,0.5918,0.705,0.7708,0.8348
simpleCNN,0.1876,0.219,0.3036,0.4002,0.483,0.5718,0.6404,0.6862
2layercnn,0.173,0.1856,0.2064,0.2076,0.287,0.4168,0.5228,0.65
5layercnn,0.181,0.1822,0.2786,0.4268,0.573,0.6492,0.717,0.7666
