algos,0,1,2,3,4,5,6,7
RF,0.1992,0.3368,0.3698,0.4382,0.512,0.5612,0.5754,0.6116
resnet,0.1876,0.2052,0.2882,0.464,0.5976,0.6812,0.754,0.8154
simpleCNN,0.1928,0.1604,0.2732,0.3914,0.4786,0.5396,0.6106,0.666
2layercnn,0.2,0.18,0.2252,0.1998,0.3046,0.3938,0.5168,0.6326
5layercnn,0.213,0.2086,0.298,0.4612,0.545,0.6338,0.6668,0.7616
