algos,0,1,2,3,4,5,6,7
RF,0.2442,0.3544,0.42,0.4736,0.5022,0.5288,0.5702,0.5976
resnet,0.187,0.2144,0.252,0.4318,0.537,0.6464,0.7378,0.7822
simpleCNN,0.19,0.1752,0.2734,0.4424,0.467,0.535,0.602,0.6412
2layercnn,0.2376,0.215,0.215,0.3056,0.2322,0.44,0.506,0.6192
5layercnn,0.2084,0.1722,0.2558,0.4374,0.548,0.6236,0.7008,0.7314
