algos,0,1,2,3,4,5,6,7
RF,0.33,0.3354,0.364,0.4594,0.505,0.5384,0.5796,0.5994
resnet,0.1866,0.19,0.2606,0.4404,0.5506,0.658,0.7484,0.8146
simpleCNN,0.1844,0.221,0.2942,0.3948,0.4798,0.5548,0.629,0.6508
2layercnn,0.2146,0.2522,0.1676,0.1986,0.3608,0.4162,0.5392,0.623
5layercnn,0.1954,0.1734,0.2818,0.4464,0.5174,0.615,0.696,0.7692
