algos,0,1,2,3,4,5,6,7
RF,0.328,0.4215,0.50825,0.5375,0.587,0.59975,0.6385,0.65625
resnet,0.28125,0.25775,0.3815,0.5625,0.66875,0.732,0.8125,0.85075
simpleCNN,0.27425,0.214,0.371,0.47125,0.55525,0.5845,0.66025,0.71175
2layercnn,0.246,0.2375,0.28,0.25075,0.3475,0.471,0.58425,0.66725
5layercnn,0.268,0.269,0.348,0.563,0.634,0.685,0.73475,0.81925
