algos,0,1,2,3,4,5,6,7
RF,0.663,0.678,0.7315,0.761,0.7875,0.8175,0.828,0.846
resnet,0.545,0.4995,0.6135,0.7505,0.832,0.886,0.9155,0.946
simpleCNN,0.524,0.506,0.656,0.7255,0.763,0.794,0.853,0.862
2layercnn,0.4995,0.4755,0.502,0.6225,0.6835,0.727,0.7865,0.869
5layercnn,0.5,0.506,0.732,0.8015,0.845,0.884,0.915,0.9415
