algos,0,1,2,3,4,5,6,7
RF,0.526,0.72,0.738,0.816,0.8405,0.88,0.888,0.8975
resnet,0.4215,0.5555,0.647,0.8145,0.8935,0.934,0.967,0.978
simpleCNN,0.5485,0.514,0.5945,0.715,0.8205,0.8605,0.9155,0.933
2layercnn,0.5035,0.5195,0.6185,0.5005,0.607,0.7475,0.8595,0.9385
5layercnn,0.4075,0.567,0.7375,0.827,0.8925,0.9305,0.961,0.968
