algos,0,1,2,3,4,5,6,7
RF,0.241,0.2972,0.363,0.4584,0.4758,0.5254,0.5434,0.574
resnet,0.2082,0.2102,0.2724,0.4638,0.5606,0.6474,0.7182,0.764
simpleCNN,0.1776,0.2192,0.2324,0.377,0.4776,0.536,0.59,0.6208
2layercnn,0.2294,0.1986,0.205,0.263,0.3028,0.4174,0.4838,0.5982
5layercnn,0.176,0.188,0.2288,0.4556,0.5806,0.615,0.669,0.715
