algos,0,1,2,3,4,5,6,7
RF,0.2932,0.3342,0.4078,0.461,0.5192,0.5432,0.5862,0.616
resnet,0.2122,0.1984,0.2674,0.4056,0.5482,0.6554,0.7656,0.8352
simpleCNN,0.2074,0.2276,0.3026,0.4218,0.4802,0.547,0.6156,0.6734
2layercnn,0.2254,0.2,0.216,0.2244,0.3314,0.462,0.526,0.6244
5layercnn,0.2314,0.1932,0.2832,0.4514,0.547,0.6454,0.698,0.7998
