algos,0,1,2,3,4,5,6,7
RF,0.38425,0.4365,0.51325,0.581,0.623,0.65875,0.69325,0.712
resnet,0.2805,0.213,0.36525,0.6105,0.71475,0.791,0.84075,0.8865
simpleCNN,0.3245,0.26125,0.39075,0.5375,0.6005,0.673,0.7315,0.783
2layercnn,0.23725,0.262,0.2515,0.2945,0.42225,0.5785,0.655,0.76275
5layercnn,0.24425,0.2615,0.38825,0.601,0.6955,0.74225,0.8225,0.85175
