algos,0,1,2,3,4,5,6,7
RF,0.36925,0.397,0.47025,0.55275,0.58575,0.64225,0.664,0.68375
resnet,0.26575,0.25825,0.36925,0.54775,0.665,0.76325,0.83275,0.8615
simpleCNN,0.2245,0.2455,0.33575,0.50875,0.593,0.63675,0.71125,0.738
2layercnn,0.25125,0.251,0.22925,0.26925,0.39325,0.52225,0.6065,0.7225
5layercnn,0.2435,0.25625,0.273,0.5655,0.65625,0.72525,0.77375,0.83925
