algos,0,1,2,3,4,5,6,7
RF,0.2408,0.3308,0.3982,0.465,0.5212,0.5628,0.5912,0.621
resnet,0.1852,0.1884,0.275,0.4116,0.5326,0.6436,0.7502,0.814
simpleCNN,0.2208,0.1906,0.2604,0.3712,0.4764,0.529,0.609,0.6594
2layercnn,0.2014,0.1852,0.221,0.213,0.284,0.4452,0.5018,0.6298
5layercnn,0.1634,0.2314,0.3374,0.4638,0.527,0.6476,0.7284,0.792
