algos,0,1,2,3,4,5,6,7
RF,0.402,0.44325,0.51075,0.5775,0.648,0.68025,0.71075,0.7365
resnet,0.2235,0.25425,0.37,0.56725,0.706,0.77075,0.838,0.892
simpleCNN,0.24925,0.3355,0.429,0.53725,0.59775,0.67425,0.725,0.7765
2layercnn,0.25,0.2345,0.2345,0.33925,0.409,0.56,0.6555,0.74425
5layercnn,0.24075,0.247,0.383,0.5965,0.68525,0.72825,0.829,0.8525
